瀝血披肝,Verb-Object
攜幼扶老,Verb-Object
膽驚心顫,Verb-Object
飛揚跋扈,Verb-Object
日暮路遠,Verb-Object
歡天喜地,Verb-Object
愁眉苦眼,Verb-Object
千山萬水,Verb-Object
死心榻地,Verb-Object
姑息惠奸,Verb-Object
情猨意馬,Verb-Object
雪風花月,Verb-Object
超類絕倫,Verb-Object
鞠躬盡瘁,Verb-Object
流言飛語,Verb-Object
棄甲丟盔,Verb-Object
唯唯諾諾,Verb-Object
天涯海角,Verb-Object
一長二短,Verb-Object
穀馬礪兵,Verb-Object
改絃易轍,Verb-Object
妝喬作勢,Verb-Object
沽名邀譽,Verb-Object
拋磚引玉,Verb-Object
說梅止渴,Verb-Object
擇善而行,Verb-Object
因噎廢食,Verb-Object
同船濟水,Verb-Object
借花獻佛,Verb-Object
毀家紓難,Verb-Object
縱虎歸山,Verb-Object
掣襟肘見,Verb-Object
因咽去食,Verb-Object
束手受斃,Verb-Object
倒屣迎之,Verb-Object
養虎遺患,Verb-Object
走馬看花,Verb-Object
無地自容,Verb-Object
袖手傍觀,Verb-Object
擢髮數罪,Verb-Object
揠苗助長,Verb-Object
望梅止渴,Verb-Object
臨河欲魚,Verb-Object
擊楫中流,Verb-Object
袖手旁觀,Verb-Object
額手稱頌,Verb-Object
酣鴆止渴,Verb-Object
逢場作樂,Verb-Object
觸類而長,Verb-Object
流連忘返,Verb-Object
閉門造車,Verb-Object
吹毛求疵,Verb-Object
出爾反爾,Verb-Object
抱薪救火,Verb-Object
感極涕零,Verb-Object
殺人越貨,Verb-Object
竭澤而漁,Verb-Object
塞耳盜鐘,Verb-Object
開門揖盜,Verb-Object
坐以待斃,Verb-Object
移罇就教,Verb-Object
旂開得勝,Verb-Object
歛襟危坐,Verb-Object
息事甯人,Verb-Object
流汗浹背,Verb-Object
探囊取物,Verb-Object
吊虎離山,Verb-Object
望塵莫及,Verb-Object
投石填海,Verb-Object
勒馬懸崖,Verb-Object
投筆從戎,Verb-Object
對證下藥,Verb-Object
斷章取意,Verb-Object
高枕勿憂,Verb-Object
食古不化,Verb-Object
下筆成詠,Verb-Object
見異思遷,Verb-Object
束手待盡,Verb-Object
掩耳盜鈴,Verb-Object
守株伺兔,Verb-Object
打草驚蛇,Verb-Object
先發制人,Verb-Object
束手待死,Verb-Object
倒屣迎賓,Verb-Object
朋比作仇,Verb-Object
守株待兔,Verb-Object
欲擒姑縱,Verb-Object
隔岸觀火,Verb-Object
高枕無虞,Verb-Object
磨杵作針,Verb-Object
怙惡不改,Verb-Object
竊鐘掩耳,Verb-Object
高枕不虞,Verb-Object
指鹿作馬,Verb-Object
過河拆橋,Verb-Object
捉襟露肘,Verb-Object
回光返照,Verb-Object
感激流涕,Verb-Object
分道揚鑣,Verb-Object
弔民伐罪,Verb-Object
矯枉過正,Verb-Object
傍觀縮手,Verb-Object
銜沙填海,Verb-Object
託公報私,Verb-Object
臨淵結網,Verb-Object
開門見山,Verb-Object
枉轡學步,Verb-Object
欲蓋而彰,Verb-Object
望洋興嘆,Verb-Object
臨川羨魚,Verb-Object
入夢生花,Verb-Object
隨機應變,Verb-Object
倚馬成文,Verb-Object
刻舟求劍,Verb-Object
殺身成仁,Verb-Object
居安思危,Verb-Object
坐而待弊,Verb-Object
投鼠忌器,Verb-Object
指桑說槐,Verb-Object
得隴望蜀,Verb-Object
越俎代庖,Verb-Object
譁世取寵,Verb-Object
舉目無依,Verb-Object
掩耳偷鈴,Verb-Object
鑿空指鹿,Verb-Object
坐井觀天,Verb-Object
騎虎難下,Verb-Object
見義勇為,Verb-Object
一呼百喏,Verb-Object
落葉歸根,Verb-Object
緣木求魚,Verb-Object
多岐亡羊,Verb-Object
一觸即發,Verb-Object
屋下作屋,Verb-Object
觸面崩心,Verb-Object
如繭自纏,Verb-Object
一鳴驚人,Verb-Object
斬草除根,Verb-Object
羨魚結網,Verb-Object
化險為平,Verb-Object
樂極哀生,Verb-Object
弔影自憐,Verb-Object
一鼓作氣,Verb-Object
臨深履冰,Verb-Object
身體力驗,Verb-Object
積重難反,Verb-Object
分庭抗禮,Verb-Object
舉眼無親,Verb-Object
按兵不舉,Verb-Object
無孔不鑽,Verb-Object
剷草除根,Verb-Object
曲突徙薪,Verb-Object
乘風破浪,Verb-Object
恐後爭先,Verb-Object
改過從新,Verb-Object
炙手可熱,Verb-Object
精忠報國,Verb-Object
毀家抒難,Verb-Object
隔靴抓痒,Verb-Object
起死回生,Verb-Object
損己利人,Verb-Object
身力行之,Verb-Object
履險若夷,Verb-Object
一舉兩全,Verb-Object
迎刃以解,Verb-Object
裹足不前,Verb-Object
走頭沒路,Verb-Object
鞭擗向裡,Verb-Object
有備無患,Verb-Object
行屍視肉,Parallel (Coordinate)
心猿意馬,Parallel (Coordinate)
垂頭喪氣,Parallel (Coordinate)
殊塗同會,Parallel (Coordinate)
損己益人,Parallel (Coordinate)
花唇巧舌,Parallel (Coordinate)
推心置腹,Parallel (Coordinate)
殫心竭慮,Parallel (Coordinate)
九死一生,Parallel (Coordinate)
鬼鬼祟祟,Parallel (Coordinate)
類是而非,Parallel (Coordinate)
達權應變,Parallel (Coordinate)
夙興夜寐,Parallel (Coordinate)
脣亡齒寒,Parallel (Coordinate)
日暮途遠,Parallel (Coordinate)
撞鐘鼎食,Parallel (Coordinate)
桃來李答,Parallel (Coordinate)
手舞足蹈,Parallel (Coordinate)
蜜口劍腹,Parallel (Coordinate)
眉清目朗,Parallel (Coordinate)
畏首畏尾,Parallel (Coordinate)
惹草黏花,Parallel (Coordinate)
逆來順受,Parallel (Coordinate)
厲兵秣馬,Parallel (Coordinate)
捉風捕影,Parallel (Coordinate)
寡廉鮮恥,Parallel (Coordinate)
否往泰來,Parallel (Coordinate)
列鼎鳴鐘,Parallel (Coordinate)
張牙奮爪,Parallel (Coordinate)
言簡意該,Parallel (Coordinate)
形形色色,Parallel (Coordinate)
事半功百,Parallel (Coordinate)
膽驚心戰,Parallel (Coordinate)
益壽延年,Parallel (Coordinate)
掩惡揚美,Parallel (Coordinate)
迴山轉海,Parallel (Coordinate)
虎窟龍潭,Parallel (Coordinate)
蟠根錯節,Parallel (Coordinate)
失魂落魄,Parallel (Coordinate)
慣養嬌生,Parallel (Coordinate)
前倨後卑,Parallel (Coordinate)
浮光略影,Parallel (Coordinate)
惡稔禍盈,Parallel (Coordinate)
生龍活虎,Parallel (Coordinate)
深圖遠慮,Parallel (Coordinate)
麤枝大葉,Parallel (Coordinate)
正人君子,Parallel (Coordinate)
不三不四,Parallel (Coordinate)
逆行倒施,Parallel (Coordinate)
按部就班,Parallel (Coordinate)
妝麼做勢,Parallel (Coordinate)
深惡痛絕,Parallel (Coordinate)
回心改念,Parallel (Coordinate)
切瑳琢磨,Parallel (Coordinate)
冷譏熱諷,Parallel (Coordinate)
言簡意賅,Parallel (Coordinate)
張牙露爪,Parallel (Coordinate)
尋花覓柳,Parallel (Coordinate)
紙醉金迷,Parallel (Coordinate)
錦心繡腹,Parallel (Coordinate)
大驚小怪,Parallel (Coordinate)
枯木死灰,Parallel (Coordinate)
流連忘反,Parallel (Coordinate)
心正氣和,Parallel (Coordinate)
流言蜚語,Parallel (Coordinate)
人山人海,Parallel (Coordinate)
沒三沒四,Parallel (Coordinate)
惡勞樂佚,Parallel (Coordinate)
神術妙策,Parallel (Coordinate)
惹草粘花,Parallel (Coordinate)
連篇累牘,Parallel (Coordinate)
五花八門,Parallel (Coordinate)
如狼似虎,Parallel (Coordinate)
汗牛充棟,Parallel (Coordinate)
養精蓄銳,Parallel (Coordinate)
吟風咏月,Parallel (Coordinate)
呼天號地,Parallel (Coordinate)
曜威燿武,Parallel (Coordinate)
延壽益年,Parallel (Coordinate)
呼天喚地,Parallel (Coordinate)
柔懦寡斷,Parallel (Coordinate)
虎穴龍潭,Parallel (Coordinate)
不即不離,Parallel (Coordinate)
巧言花語,Parallel (Coordinate)
珠連璧合,Parallel (Coordinate)
返照回光,Parallel (Coordinate)
美奐美輪,Parallel (Coordinate)
心迴意轉,Parallel (Coordinate)
中乾外強,Parallel (Coordinate)
捕風捉影,Parallel (Coordinate)
繫肚牽腸,Parallel (Coordinate)
協力同心,Parallel (Coordinate)
色色形形,Parallel (Coordinate)
爾虞我詐,Parallel (Coordinate)
折衝俎豆,Parallel (Coordinate)
錦腸繡舌,Parallel (Coordinate)
改弦易轍,Parallel (Coordinate)
瓜田李下,Parallel (Coordinate)
護過飾非,Parallel (Coordinate)
摘句尋章,Parallel (Coordinate)
萬水千山,Parallel (Coordinate)
青臉獠牙,Parallel (Coordinate)
千水萬山,Parallel (Coordinate)
推陳易新,Parallel (Coordinate)
街談巷諺,Parallel (Coordinate)
牽腸割肚,Parallel (Coordinate)
風聲鶴唳,Parallel (Coordinate)
負老攜幼,Parallel (Coordinate)
重泉幽壤,Parallel (Coordinate)
死心倒地,Parallel (Coordinate)
淵清玉潔,Parallel (Coordinate)
惹草沾花,Parallel (Coordinate)
利己損人,Parallel (Coordinate)
冰潔玉清,Parallel (Coordinate)
耳濡目染,Parallel (Coordinate)
行尸坐肉,Parallel (Coordinate)
伐罪弔人,Parallel (Coordinate)
繡口錦心,Parallel (Coordinate)
玉食錦衣,Parallel (Coordinate)
偷天換日,Parallel (Coordinate)
妝腔作勢,Parallel (Coordinate)
洗心革面,Parallel (Coordinate)
披肝掛膽,Parallel (Coordinate)
妙算神機,Parallel (Coordinate)
深謀遠猷,Parallel (Coordinate)
挂肚牽腸,Parallel (Coordinate)
瞠目撟舌,Parallel (Coordinate)
通時達變,Parallel (Coordinate)
花香鳥鳴,Parallel (Coordinate)
德邵年高,Parallel (Coordinate)
有始有卒,Parallel (Coordinate)
嘯月吟風,Parallel (Coordinate)
咬牙恨齒,Parallel (Coordinate)
籲地呼天,Parallel (Coordinate)
千方百計,Parallel (Coordinate)
負老提幼,Parallel (Coordinate)
深惡痛嫉,Parallel (Coordinate)
天長地老,Parallel (Coordinate)
花言巧語,Parallel (Coordinate)
爨桂炊玉,Parallel (Coordinate)
十全十美,Parallel (Coordinate)
日暮道遠,Parallel (Coordinate)
冰清玉粹,Parallel (Coordinate)
來龍去脈,Parallel (Coordinate)
脣槍舌劍,Parallel (Coordinate)
興高彩烈,Parallel (Coordinate)
大庭廣眾,Parallel (Coordinate)
偃旗息鼓,Parallel (Coordinate)
忘恩負義,Parallel (Coordinate)
海闊天空,Parallel (Coordinate)
剖肝瀝膽,Parallel (Coordinate)
樂業安居,Parallel (Coordinate)
鬥角鉤心,Parallel (Coordinate)
似是而非,Parallel (Coordinate)
水落石出,Parallel (Coordinate)
綺襦玉食,Parallel (Coordinate)
泰來否往,Parallel (Coordinate)
吟風詠月,Parallel (Coordinate)
併力同心,Parallel (Coordinate)
作奸犯科,Parallel (Coordinate)
深謀遠略,Parallel (Coordinate)
偃武行文,Parallel (Coordinate)
鼎食鳴鐘,Parallel (Coordinate)
迴喪起死,Parallel (Coordinate)
土崩瓦解,Parallel (Coordinate)
心悅誠服,Parallel (Coordinate)
外強中乾,Parallel (Coordinate)
麻痺不仁,Parallel (Coordinate)
展轉反側,Parallel (Coordinate)
異口同音,Parallel (Coordinate)
心驚肉顫,Parallel (Coordinate)
掣衿露肘,Parallel (Coordinate)
顛沛流離,Parallel (Coordinate)
攀龍附鳳,Parallel (Coordinate)
破釜沉舟,Parallel (Coordinate)
喜功好大,Parallel (Coordinate)
露面拋頭,Parallel (Coordinate)
惹草拈花,Parallel (Coordinate)
家諭戶曉,Parallel (Coordinate)
異口同聲,Parallel (Coordinate)
群策群力,Parallel (Coordinate)
雞膚鶴髮,Parallel (Coordinate)
掛肚牽心,Parallel (Coordinate)
洽背汗流,Parallel (Coordinate)
車水馬龍,Parallel (Coordinate)
穿鑿附會,Parallel (Coordinate)
心滿意足,Parallel (Coordinate)
趾高氣揚,Parallel (Coordinate)
眉彎目秀,Parallel (Coordinate)
道遠日暮,Parallel (Coordinate)
同歸殊塗,Parallel (Coordinate)
星眸皓齒,Parallel (Coordinate)
欺世釣譽,Parallel (Coordinate)
落鴈沉魚,Parallel (Coordinate)
裝模做樣,Parallel (Coordinate)
似虎如狼,Parallel (Coordinate)
動心驚魂,Parallel (Coordinate)
問花訪柳,Parallel (Coordinate)
深謀遠慮,Parallel (Coordinate)
宏達大度,Parallel (Coordinate)
坐立不安,Parallel (Coordinate)
目秀眉清,Parallel (Coordinate)
憤時嫉俗,Parallel (Coordinate)
高譚清論,Parallel (Coordinate)
透古通今,Parallel (Coordinate)
粗株大葉,Parallel (Coordinate)
囊空羞澀,Parallel (Coordinate)
老奸巨猾,Parallel (Coordinate)
不學無術,Parallel (Coordinate)
滄海桑田,Parallel (Coordinate)
沽名釣譽,Parallel (Coordinate)
詠月嘲風,Parallel (Coordinate)
異口同喙,Parallel (Coordinate)
燕書郢說,Parallel (Coordinate)
眉歡眼笑,Parallel (Coordinate)
兢兢翼翼,Parallel (Coordinate)
肉圃酒池,Parallel (Coordinate)
牽腸惹肚,Parallel (Coordinate)
樂盡哀生,Parallel (Coordinate)
兵慌馬亂,Parallel (Coordinate)
予奪生殺,Parallel (Coordinate)
顧此失彼,Parallel (Coordinate)
胡作亂為,Parallel (Coordinate)
車載斗量,Parallel (Coordinate)
坐薪懸膽,Parallel (Coordinate)
敷衍塞責,Parallel (Coordinate)
延齡增壽,Parallel (Coordinate)
舞爪張牙,Parallel (Coordinate)
爛熳天真,Parallel (Coordinate)
伐罪弔民,Parallel (Coordinate)
隨波逐塵,Parallel (Coordinate)
德深望重,Parallel (Coordinate)
赴湯跳火,Parallel (Coordinate)
五光十色,Parallel (Coordinate)
醉生夢死,Parallel (Coordinate)
好大喜誇,Parallel (Coordinate)
問柳評花,Parallel (Coordinate)
亥豕魚魯,Parallel (Coordinate)
魂飄魄散,Parallel (Coordinate)
天長地遠,Parallel (Coordinate)
捕影繫風,Parallel (Coordinate)
神機妙術,Parallel (Coordinate)
如狼如虎,Parallel (Coordinate)
虎頭蛇尾,Parallel (Coordinate)
意轉心回,Parallel (Coordinate)
摧朽拉枯,Parallel (Coordinate)
多華少實,Parallel (Coordinate)
弄月吟風,Parallel (Coordinate)
愁眉苦目,Parallel (Coordinate)
錦心繡腸,Parallel (Coordinate)
惡稔罪盈,Parallel (Coordinate)
蹈規循矩,Parallel (Coordinate)
礪兵秣馬,Parallel (Coordinate)
紛至沓來,Parallel (Coordinate)
日暮塗殫,Parallel (Coordinate)
好高務遠,Parallel (Coordinate)
呼天搶地,Parallel (Coordinate)
龍潭虎窟,Parallel (Coordinate)
冰潔淵清,Parallel (Coordinate)
攀龍託鳳,Parallel (Coordinate)
妝模做樣,Parallel (Coordinate)
避重逐輕,Parallel (Coordinate)
痛心疾首,Parallel (Coordinate)
辭嚴氣正,Parallel (Coordinate)
隱天動地,Parallel (Coordinate)
大公無私,Parallel (Coordinate)
神謀妙策,Parallel (Coordinate)
喪心病狂,Parallel (Coordinate)
恢宏大度,Parallel (Coordinate)
理直氣壯,Parallel (Coordinate)
矜矜業業,Parallel (Coordinate)
潛濡默被,Parallel (Coordinate)
循規蹈矩,Parallel (Coordinate)
顛撲不破,Complementary
瞠乎後矣,Complementary
入木三分,Complementary
洞如觀火,Complementary
攧撲不碎,Complementary
牢不可解,Complementary
呆似木雞,Complementary
壹敗塗地,Complementary
悚若木雞,Complementary
顛撲不磨,Complementary
百折不撓,Complementary
樂此不疲,Complementary
大喜過望,Complementary
樂且不疲,Complementary
虧於一簣,Complementary
鞭辟著裡,Complementary
荒謬絕倫,Complementary
暴跳如雷,Complementary
一落千丈,Complementary
蠢若木雞,Complementary
牢不可拔,Complementary
一敗塗地,Complementary
嗤之以鼻,Complementary
危如壘卵,Complementary
守口如瓶,Complementary
樂不可支,Complementary
躍然紙上,Complementary
顛簸不破,Complementary
銳不可當,Complementary
危如累卵,Complementary
赴險如夷,Complementary
放蕩不羈,Complementary
清貧如洗,Complementary
遺臭千年,Complementary
孳孳不倦,Complementary
噤若寒蟬,Complementary
骨瘦如柴,Complementary
滔滔不竭,Complementary
履險如夷,Complementary
喜出望外,Complementary
易如反掌,Complementary
無微不至,Complementary
滔滔不盡,Complementary
絡驛不絕,Complementary
置之度外,Complementary
出於料外,Complementary
殺人如蒿,Complementary
置若罔聞,Complementary
井然不紊,Complementary
疲於應命,Complementary
撟抂過正,Complementary
付諸一炬,Complementary
一貧如洗,Complementary
置之高閣,Complementary
苗而不穗,Complementary
以鄰為壑,Complementary
論定棺蓋,Serial Verb
屈指可數,Serial Verb
假公濟私,Serial Verb
臨渴穿井,Serial Verb
推誠置腹,Serial Verb
洗耳恭聽,Serial Verb
望風而靡,Serial Verb
引鴆止渴,Serial Verb
落井下石,Serial Verb
燃膏繼晷,Serial Verb
愛屋及烏,Serial Verb
隨遇而安,Serial Verb
水到渠成,Serial Verb
臨河羨魚,Serial Verb
未雨綢繆,Serial Verb
養虎留患,Serial Verb
揮毫立馬,Serial Verb
按圖索驥,Serial Verb
首屈一指,Serial Verb
衝口成章,Serial Verb
指鹿為馬,Serial Verb
姑息養姦,Serial Verb
驚蛇打草,Serial Verb
飲鴆止渴,Serial Verb
雞鳴起舞,Serial Verb
弄巧反拙,Serial Verb
負荊請罪,Serial Verb
弄巧翻拙,Serial Verb
畫蛇添足,Serial Verb
屋烏推愛,Serial Verb
欲蓋彌章,Serial Verb
對證用藥,Serial Verb
姑息養奸,Serial Verb
取寵譁世,Serial Verb
觸景生懷,Serial Verb
舉一反三,Serial Verb
摩頂至足,Serial Verb
臨渴掘井,Serial Verb
濫竽充數,Serial Verb
擇善而從,Serial Verb
含沙射影,Serial Verb
據隴望蜀,Serial Verb
作法自斃,Serial Verb
揭竿為旗,Serial Verb
望塵靡及,Serial Verb
出奇制勝,Serial Verb
弄巧成拙,Serial Verb
一針見血,Serial Verb
捉李代桃,Serial Verb
得寸思尺,Serial Verb
惱羞變怒,Serial Verb
過隙之駒,Modifier-Head
夢裡南柯,Modifier-Head
迥然不侔,Modifier-Head
四面楚歌,Modifier-Head
極樂世界,Modifier-Head
井井有條,Modifier-Head
不可救療,Modifier-Head
中流擊楫,Modifier-Head
當路豺狼,Modifier-Head
莫逆之契,Modifier-Head
先知之明,Modifier-Head
另眼看覷,Modifier-Head
後來之雋,Modifier-Head
管中窺豹,Modifier-Head
妄自菲薄,Modifier-Head
紙上談兵,Modifier-Head
綽綽有餘,Modifier-Head
逸以待勞,Modifier-Head
半途而廢,Modifier-Head
另眼相看,Modifier-Head
十全之美,Modifier-Head
邯鄲之步,Modifier-Head
雪裡送炭,Modifier-Head
黃粱一夢,Modifier-Head
一帆順風,Modifier-Head
眾射之的,Modifier-Head
雪中送炭,Modifier-Head
急流勇退,Modifier-Head
鐵打心腸,Modifier-Head
向若之歎,Modifier-Head
先見之明,Modifier-Head
一口同聲,Modifier-Head
不共戴天,Modifier-Head
迥然不同,Modifier-Head
射屏之約,Modifier-Head
忘年交誼,Modifier-Head
彊弩之末,Modifier-Head
雀屏之選,Modifier-Head
錦囊妙計,Modifier-Head
循循誘人,Modifier-Head
恍然始悟,Modifier-Head
切切私語,Modifier-Head
空中樓閣,Modifier-Head
耿耿丹心,Modifier-Head
德以報怨,Modifier-Head
莫逆之交,Modifier-Head
背車而馳,Modifier-Head
中流擊枻,Modifier-Head
一口同音,Modifier-Head
豁然貫通,Modifier-Head
無妄之憂,Modifier-Head
魚池之殃,Modifier-Head
青霄直上,Modifier-Head
神機妙用,Modifier-Head
井底蝦蟆,Modifier-Head
蟲篆小技,Modifier-Head
以訛傳訛,Modifier-Head
栩栩如生,Modifier-Head
囫圇吞棗,Modifier-Head
頃刻萬變,Modifier-Head
重泉之下,Modifier-Head
鶻崙吞棗,Modifier-Head
乘龍之客,Modifier-Head
銖銖校量,Modifier-Head
孑然一身,Modifier-Head
彫蟲小藝,Modifier-Head
